timestamp,deviceId,tempC,hum%,mq135_raw,rs_r0,co2_ppm,quality,ldr_raw,ldr_v,ldr_pct,light
2025-09-18T22:19:46-06:00,esp32-1,"18,6",66,1536,"2,192",13,Muy buena,253,"0,204",0,Oscuro
2025-09-18T22:20:20-06:00,esp32-1,"18,6",66,1532,"2,201",13,Muy buena,251,"0,202",0,Oscuro
2025-09-18T22:20:54-06:00,esp32-1,"18,6",66,1537,"2,19",13,Muy buena,254,"0,205",0,Oscuro
2025-09-18T22:21:28-06:00,esp32-1,"18,6",66,1535,"2,194",13,Muy buena,250,"0,201",0,Oscuro
2025-09-18T22:22:02-06:00,esp32-1,"18,6",66,1535,"2,194",13,Muy buena,247,"0,199",0,Oscuro
2025-09-18T22:22:37-06:00,esp32-1,"18,6",66,1535,"2,194",13,Muy buena,249,"0,201",0,Oscuro
2025-09-18T22:23:12-06:00,esp32-1,"18,6",66,1541,"2,181",13,Muy buena,247,"0,199",0,Oscuro
2025-09-18T22:23:46-06:00,esp32-1,"18,6",66,1543,"2,176",14,Muy buena,247,"0,199",0,Oscuro
2025-09-18T22:24:22-06:00,esp32-1,"18,6",66,1538,"2,188",13,Muy buena,246,"0,198",0,Oscuro
2025-09-18T22:24:56-06:00,esp32-1,"18,6",67,1527,"2,213",13,Muy buena,241,"0,194",0,Oscuro
2025-09-18T22:25:32-06:00,esp32-1,"18,6",66,1511,"2,25",12,Muy buena,237,"0,191",0,Oscuro
2025-09-18T22:26:06-06:00,esp32-1,"18,6",67,1511,"2,25",12,Muy buena,238,"0,192",0,Oscuro
2025-09-18T22:26:40-06:00,esp32-1,"18,2",67,1507,"2,26",12,Muy buena,385,"0,31",3,Oscuro
2025-09-18T22:27:15-06:00,esp32-1,"18,2",67,1503,"2,269",12,Muy buena,384,"0,309",3,Oscuro
2025-09-18T22:27:49-06:00,esp32-1,"18,2",67,1501,"2,274",12,Muy buena,383,"0,309",3,Oscuro
2025-09-18T22:28:24-06:00,esp32-1,"18,2",67,1506,"2,262",12,Muy buena,378,"0,305",3,Oscuro
2025-09-18T22:28:58-06:00,esp32-1,"18,2",67,1502,"2,272",12,Muy buena,377,"0,304",3,Oscuro
2025-09-18T22:29:32-06:00,esp32-1,"18,2",67,1496,"2,286",12,Muy buena,379,"0,305",3,Oscuro
2025-09-18T22:30:06-06:00,esp32-1,"18,2",68,1496,"2,286",12,Muy buena,378,"0,305",3,Oscuro
2025-09-18T22:30:40-06:00,esp32-1,"18,6",68,1504,"2,267",12,Muy buena,380,"0,306",3,Oscuro
2025-09-18T22:31:15-06:00,esp32-1,"18,6",68,1502,"2,272",12,Muy buena,380,"0,306",3,Oscuro
2025-09-18T22:31:49-06:00,esp32-1,"18,6",67,1505,"2,264",12,Muy buena,365,"0,294",2,Oscuro
2025-09-18T22:32:24-06:00,esp32-1,"18,2",67,1510,"2,253",12,Muy buena,382,"0,308",3,Oscuro
2025-09-18T22:32:58-06:00,esp32-1,"18,2",68,1518,"2,234",13,Muy buena,379,"0,305",3,Oscuro
2025-09-18T22:33:32-06:00,esp32-1,"18,2",68,1501,"2,274",12,Muy buena,376,"0,303",3,Oscuro
2025-09-18T22:34:08-06:00,esp32-1,"18,2",68,1504,"2,267",12,Muy buena,374,"0,301",3,Oscuro
2025-09-18T22:34:42-06:00,esp32-1,"18,2",68,1516,"2,238",13,Muy buena,374,"0,301",3,Oscuro
2025-09-18T22:35:16-06:00,esp32-1,"18,2",68,1516,"2,238",13,Muy buena,372,"0,3",3,Oscuro
2025-09-18T22:35:50-06:00,esp32-1,"18,2",68,1512,"2,248",12,Muy buena,369,"0,297",3,Oscuro
2025-09-18T22:36:24-06:00,esp32-1,"18,2",68,1499,"2,279",12,Muy buena,370,"0,298",3,Oscuro
2025-09-18T22:37:00-06:00,esp32-1,"18,2",68,1507,"2,26",12,Muy buena,370,"0,298",3,Oscuro
2025-09-18T22:37:34-06:00,esp32-1,"18,2",68,1507,"2,26",12,Muy buena,367,"0,296",2,Oscuro
2025-09-18T22:38:09-06:00,esp32-1,"18,2",68,1518,"2,234",13,Muy buena,363,"0,293",2,Oscuro
2025-09-18T22:38:27-06:00,esp32-1,0,0,1508,"2,257",12,Muy buena,362,"0,292",2,Oscuro
2025-09-18T22:39:03-06:00,esp32-1,0,0,1508,"2,257",12,Muy buena,366,"0,295",2,Oscuro
2025-09-18T22:39:39-06:00,esp32-1,0,0,1505,"2,264",12,Muy buena,363,"0,293",2,Oscuro
2025-09-18T22:40:14-06:00,esp32-1,0,0,1507,"2,26",12,Muy buena,365,"0,294",2,Oscuro
2025-09-18T22:40:48-06:00,esp32-1,0,0,1507,"2,26",12,Muy buena,362,"0,292",2,Oscuro
2025-09-18T22:41:23-06:00,esp32-1,0,0,1511,"2,25",12,Muy buena,366,"0,295",2,Oscuro
2025-09-18T22:41:57-06:00,esp32-1,0,0,1508,"2,257",12,Muy buena,367,"0,296",2,Oscuro
2025-09-18T22:42:32-06:00,esp32-1,0,0,1504,"2,267",12,Muy buena,252,"0,203",0,Oscuro
2025-09-18T22:43:08-06:00,esp32-1,0,0,1506,"2,262",12,Muy buena,255,"0,205",0,Oscuro
2025-09-18T22:43:42-06:00,esp32-1,0,0,1517,"2,236",13,Muy buena,259,"0,209",0,Oscuro
2025-09-18T22:44:16-06:00,esp32-1,0,0,1513,"2,245",12,Muy buena,255,"0,205",0,Oscuro
2025-09-18T22:44:50-06:00,esp32-1,0,0,1531,"2,204",13,Muy buena,264,"0,213",0,Oscuro
2025-09-18T22:45:25-06:00,esp32-1,0,0,1527,"2,213",13,Muy buena,261,"0,21",0,Oscuro
2025-09-18T22:45:59-06:00,esp32-1,0,0,1524,"2,22",13,Muy buena,261,"0,21",0,Oscuro
2025-09-18T22:46:34-06:00,esp32-1,0,0,1517,"2,236",13,Muy buena,263,"0,212",0,Oscuro
2025-09-18T22:47:09-06:00,esp32-1,0,0,1517,"2,236",13,Muy buena,263,"0,212",0,Oscuro
2025-09-18T22:47:43-06:00,esp32-1,0,0,1520,"2,229",13,Muy buena,267,"0,215",0,Oscuro
2025-09-18T22:48:17-06:00,esp32-1,0,0,1522,"2,224",13,Muy buena,266,"0,214",0,Oscuro
2025-09-18T22:48:52-06:00,esp32-1,0,0,1518,"2,234",13,Muy buena,267,"0,215",0,Oscuro
2025-09-18T22:49:27-06:00,esp32-1,0,0,1511,"2,25",12,Muy buena,263,"0,212",0,Oscuro
2025-09-18T22:50:02-06:00,esp32-1,0,0,1519,"2,231",13,Muy buena,263,"0,212",0,Oscuro
2025-09-18T22:50:36-06:00,esp32-1,0,0,1513,"2,245",12,Muy buena,263,"0,212",0,Oscuro
2025-09-18T22:51:11-06:00,esp32-1,0,0,1516,"2,238",13,Muy buena,260,"0,21",0,Oscuro
2025-09-18T22:51:47-06:00,esp32-1,0,0,1520,"2,229",13,Muy buena,263,"0,212",0,Oscuro
2025-09-18T22:52:21-06:00,esp32-1,0,0,1511,"2,25",12,Muy buena,258,"0,208",0,Oscuro
2025-09-18T22:52:55-06:00,esp32-1,0,0,1524,"2,22",13,Muy buena,262,"0,211",0,Oscuro
2025-09-18T22:53:30-06:00,esp32-1,0,0,1499,"2,279",12,Muy buena,256,"0,206",0,Oscuro
2025-09-18T22:54:05-06:00,esp32-1,0,0,1498,"2,281",12,Muy buena,258,"0,208",0,Oscuro
2025-09-18T22:54:40-06:00,esp32-1,0,0,1504,"2,267",12,Muy buena,255,"0,205",0,Oscuro
2025-09-18T22:55:15-06:00,esp32-1,0,0,1504,"2,267",12,Muy buena,259,"0,209",0,Oscuro
2025-09-18T22:55:50-06:00,esp32-1,0,0,1508,"2,257",12,Muy buena,257,"0,207",0,Oscuro
2025-09-18T22:56:24-06:00,esp32-1,0,0,1508,"2,257",12,Muy buena,260,"0,21",0,Oscuro
2025-09-18T22:56:59-06:00,esp32-1,0,0,1519,"2,231",13,Muy buena,263,"0,212",0,Oscuro
2025-09-18T22:57:34-06:00,esp32-1,0,0,1519,"2,231",13,Muy buena,264,"0,213",0,Oscuro
2025-09-18T22:58:09-06:00,esp32-1,0,0,1522,"2,224",13,Muy buena,263,"0,212",0,Oscuro
2025-09-18T22:58:43-06:00,esp32-1,0,0,1525,"2,217",13,Muy buena,264,"0,213",0,Oscuro
2025-09-18T22:59:17-06:00,esp32-1,0,0,1526,"2,215",13,Muy buena,269,"0,217",0,Oscuro
2025-09-18T22:59:52-06:00,esp32-1,0,0,1524,"2,22",13,Muy buena,270,"0,218",0,Oscuro
2025-09-18T23:00:26-06:00,esp32-1,0,0,1521,"2,227",13,Muy buena,270,"0,218",0,Oscuro
2025-09-18T23:01:01-06:00,esp32-1,0,0,1523,"2,222",13,Muy buena,270,"0,218",0,Oscuro
2025-09-18T23:01:36-06:00,esp32-1,0,0,1513,"2,245",12,Muy buena,268,"0,216",0,Oscuro
2025-09-18T23:02:12-06:00,esp32-1,0,0,1510,"2,253",12,Muy buena,262,"0,211",0,Oscuro
2025-09-18T23:02:46-06:00,esp32-1,0,0,1516,"2,238",13,Muy buena,266,"0,214",0,Oscuro
2025-09-18T23:03:21-06:00,esp32-1,0,0,1497,"2,284",12,Muy buena,262,"0,211",0,Oscuro
2025-09-18T23:03:56-06:00,esp32-1,0,0,1504,"2,267",12,Muy buena,265,"0,214",0,Oscuro
2025-09-18T23:04:31-06:00,esp32-1,0,0,1508,"2,257",12,Muy buena,268,"0,216",0,Oscuro
2025-09-18T23:05:06-06:00,esp32-1,0,0,1513,"2,245",12,Muy buena,270,"0,218",0,Oscuro
2025-09-18T23:05:40-06:00,esp32-1,0,0,1518,"2,234",13,Muy buena,272,"0,219",0,Oscuro
2025-09-18T23:06:14-06:00,esp32-1,0,0,1524,"2,22",13,Muy buena,274,"0,221",0,Oscuro
2025-09-18T23:06:50-06:00,esp32-1,0,0,1524,"2,22",13,Muy buena,276,"0,222",0,Oscuro
2025-09-18T23:07:24-06:00,esp32-1,0,0,1532,"2,201",13,Muy buena,276,"0,222",0,Oscuro
2025-09-18T23:07:58-06:00,esp32-1,0,0,1523,"2,222",13,Muy buena,275,"0,222",0,Oscuro
2025-09-18T23:08:33-06:00,esp32-1,0,0,1526,"2,215",13,Muy buena,275,"0,222",0,Oscuro
2025-09-18T23:09:08-06:00,esp32-1,0,0,1525,"2,217",13,Muy buena,271,"0,218",0,Oscuro
2025-09-18T23:09:44-06:00,esp32-1,0,0,1530,"2,206",13,Muy buena,270,"0,218",0,Oscuro
2025-09-18T23:10:19-06:00,esp32-1,0,0,1523,"2,222",13,Muy buena,268,"0,216",0,Oscuro
2025-09-18T23:10:53-06:00,esp32-1,0,0,1519,"2,231",13,Muy buena,269,"0,217",0,Oscuro
2025-09-18T23:11:27-06:00,esp32-1,0,0,1514,"2,243",12,Muy buena,266,"0,214",0,Oscuro
2025-09-18T23:12:01-06:00,esp32-1,0,0,1521,"2,227",13,Muy buena,264,"0,213",0,Oscuro
2025-09-18T23:12:37-06:00,esp32-1,0,0,1513,"2,245",12,Muy buena,262,"0,211",0,Oscuro
2025-09-18T23:13:12-06:00,esp32-1,0,0,1502,"2,272",12,Muy buena,261,"0,21",0,Oscuro
2025-09-18T23:13:47-06:00,esp32-1,0,0,1512,"2,248",12,Muy buena,261,"0,21",0,Oscuro
2025-09-18T23:14:22-06:00,esp32-1,0,0,1513,"2,245",12,Muy buena,259,"0,209",0,Oscuro
2025-09-18T23:14:58-06:00,esp32-1,0,0,1509,"2,255",12,Muy buena,257,"0,207",0,Oscuro
2025-09-18T23:15:32-06:00,esp32-1,0,0,1511,"2,25",12,Muy buena,254,"0,205",0,Oscuro
2025-09-18T23:16:06-06:00,esp32-1,0,0,1517,"2,236",13,Muy buena,257,"0,207",0,Oscuro
2025-09-18T23:16:41-06:00,esp32-1,0,0,1522,"2,224",13,Muy buena,259,"0,209",0,Oscuro
2025-09-18T23:17:18-06:00,esp32-1,0,0,1518,"2,234",13,Muy buena,261,"0,21",0,Oscuro
2025-09-18T23:17:53-06:00,esp32-1,0,0,1510,"2,253",12,Muy buena,256,"0,206",0,Oscuro
2025-09-18T23:18:28-06:00,esp32-1,0,0,1522,"2,224",13,Muy buena,257,"0,207",0,Oscuro
2025-09-18T23:19:01-06:00,esp32-1,0,0,1515,"2,241",12,Muy buena,252,"0,203",0,Oscuro
2025-09-18T23:19:37-06:00,esp32-1,0,0,1505,"2,264",12,Muy buena,248,"0,2",0,Oscuro
2025-09-18T23:20:11-06:00,esp32-1,0,0,1508,"2,257",12,Muy buena,246,"0,198",0,Oscuro
2025-09-18T23:20:46-06:00,esp32-1,0,0,1498,"2,281",12,Muy buena,247,"0,199",0,Oscuro
2025-09-18T23:21:20-06:00,esp32-1,0,0,1502,"2,272",12,Muy buena,245,"0,197",0,Oscuro
2025-09-18T23:21:54-06:00,esp32-1,0,0,1497,"2,284",12,Muy buena,247,"0,199",0,Oscuro
2025-09-18T23:22:28-06:00,esp32-1,0,0,1509,"2,255",12,Muy buena,249,"0,201",0,Oscuro
2025-09-18T23:23:04-06:00,esp32-1,0,0,1495,"2,288",12,Muy buena,244,"0,197",0,Oscuro
2025-09-18T23:23:38-06:00,esp32-1,0,0,1457,"2,382",11,Muy buena,237,"0,191",0,Oscuro
2025-09-18T23:24:13-06:00,esp32-1,0,0,1476,"2,335",11,Muy buena,241,"0,194",0,Oscuro
2025-09-18T23:24:48-06:00,esp32-1,0,0,1458,"2,38",11,Muy buena,240,"0,193",0,Oscuro
2025-09-18T23:25:23-06:00,esp32-1,0,0,1533,"2,199",13,Muy buena,258,"0,208",0,Oscuro
2025-09-18T23:25:57-06:00,esp32-1,0,0,1531,"2,204",13,Muy buena,258,"0,208",0,Oscuro
2025-09-18T23:26:31-06:00,esp32-1,0,0,1529,"2,208",13,Muy buena,260,"0,21",0,Oscuro
2025-09-18T23:27:06-06:00,esp32-1,0,0,1528,"2,21",13,Muy buena,263,"0,212",0,Oscuro
2025-09-18T23:27:40-06:00,esp32-1,0,0,1525,"2,217",13,Muy buena,261,"0,21",0,Oscuro
2025-09-18T23:28:16-06:00,esp32-1,0,0,1512,"2,248",12,Muy buena,260,"0,21",0,Oscuro
2025-09-18T23:28:50-06:00,esp32-1,0,0,1525,"2,217",13,Muy buena,259,"0,209",0,Oscuro
2025-09-18T23:29:25-06:00,esp32-1,0,0,1529,"2,208",13,Muy buena,260,"0,21",0,Oscuro
2025-09-18T23:29:59-06:00,esp32-1,0,0,1542,"2,178",14,Muy buena,269,"0,217",0,Oscuro
2025-09-18T23:30:33-06:00,esp32-1,0,0,1530,"2,206",13,Muy buena,268,"0,216",0,Oscuro
2025-09-18T23:31:09-06:00,esp32-1,0,0,1530,"2,206",13,Muy buena,263,"0,212",0,Oscuro
2025-09-18T23:31:43-06:00,esp32-1,0,0,1533,"2,199",13,Muy buena,265,"0,214",0,Oscuro
2025-09-18T23:32:18-06:00,esp32-1,0,0,1526,"2,215",13,Muy buena,264,"0,213",0,Oscuro
2025-09-18T23:32:53-06:00,esp32-1,0,0,1518,"2,234",13,Muy buena,262,"0,211",0,Oscuro
2025-09-18T23:33:28-06:00,esp32-1,0,0,1517,"2,236",13,Muy buena,262,"0,211",0,Oscuro
2025-09-18T23:34:03-06:00,esp32-1,0,0,1515,"2,241",12,Muy buena,263,"0,212",0,Oscuro
2025-09-18T23:34:38-06:00,esp32-1,0,0,1518,"2,234",13,Muy buena,263,"0,212",0,Oscuro
2025-09-18T23:35:13-06:00,esp32-1,0,0,1521,"2,227",13,Muy buena,259,"0,209",0,Oscuro
2025-09-18T23:35:47-06:00,esp32-1,0,0,1522,"2,224",13,Muy buena,259,"0,209",0,Oscuro
2025-09-18T23:36:22-06:00,esp32-1,0,0,1514,"2,243",12,Muy buena,255,"0,205",0,Oscuro
2025-09-18T23:36:56-06:00,esp32-1,0,0,1518,"2,234",13,Muy buena,256,"0,206",0,Oscuro
2025-09-18T23:37:30-06:00,esp32-1,0,0,1523,"2,222",13,Muy buena,257,"0,207",0,Oscuro
2025-09-18T23:38:04-06:00,esp32-1,0,0,1524,"2,22",13,Muy buena,256,"0,206",0,Oscuro
2025-09-18T23:38:38-06:00,esp32-1,0,0,1526,"2,215",13,Muy buena,254,"0,205",0,Oscuro
2025-09-18T23:39:13-06:00,esp32-1,0,0,1523,"2,222",13,Muy buena,254,"0,205",0,Oscuro
2025-09-18T23:39:49-06:00,esp32-1,0,0,1530,"2,206",13,Muy buena,254,"0,205",0,Oscuro
2025-09-18T23:40:23-06:00,esp32-1,0,0,1521,"2,227",13,Muy buena,255,"0,205",0,Oscuro
2025-09-18T23:40:57-06:00,esp32-1,0,0,1525,"2,217",13,Muy buena,252,"0,203",0,Oscuro
2025-09-18T23:41:31-06:00,esp32-1,0,0,1531,"2,204",13,Muy buena,252,"0,203",0,Oscuro
2025-09-18T23:42:06-06:00,esp32-1,0,0,1524,"2,22",13,Muy buena,254,"0,205",0,Oscuro
2025-09-18T23:42:42-06:00,esp32-1,0,0,1536,"2,192",13,Muy buena,254,"0,205",0,Oscuro
2025-09-18T23:43:16-06:00,esp32-1,0,0,1525,"2,217",13,Muy buena,255,"0,205",0,Oscuro
2025-09-18T23:43:50-06:00,esp32-1,0,0,1521,"2,227",13,Muy buena,253,"0,204",0,Oscuro
2025-09-18T23:44:24-06:00,esp32-1,0,0,1521,"2,227",13,Muy buena,252,"0,203",0,Oscuro
2025-09-18T23:44:58-06:00,esp32-1,0,0,1520,"2,229",13,Muy buena,252,"0,203",0,Oscuro
2025-09-18T23:45:32-06:00,esp32-1,0,0,1519,"2,231",13,Muy buena,250,"0,201",0,Oscuro
2025-09-18T23:46:07-06:00,esp32-1,0,0,1527,"2,213",13,Muy buena,252,"0,203",0,Oscuro
2025-09-18T23:46:42-06:00,esp32-1,0,0,1523,"2,222",13,Muy buena,253,"0,204",0,Oscuro
2025-09-18T23:47:16-06:00,esp32-1,0,0,1522,"2,224",13,Muy buena,253,"0,204",0,Oscuro
2025-09-18T23:47:50-06:00,esp32-1,0,0,1527,"2,213",13,Muy buena,251,"0,202",0,Oscuro
2025-09-18T23:48:25-06:00,esp32-1,0,0,1520,"2,229",13,Muy buena,251,"0,202",0,Oscuro
2025-09-18T23:49:00-06:00,esp32-1,0,0,1515,"2,241",12,Muy buena,253,"0,204",0,Oscuro
2025-09-18T23:49:35-06:00,esp32-1,0,0,1521,"2,227",13,Muy buena,252,"0,203",0,Oscuro
2025-09-18T23:50:09-06:00,esp32-1,0,0,1521,"2,227",13,Muy buena,251,"0,202",0,Oscuro
2025-09-18T23:50:45-06:00,esp32-1,0,0,1515,"2,241",12,Muy buena,251,"0,202",0,Oscuro
2025-09-18T23:51:19-06:00,esp32-1,0,0,1518,"2,234",13,Muy buena,253,"0,204",0,Oscuro
2025-09-18T23:51:54-06:00,esp32-1,0,0,1509,"2,255",12,Muy buena,255,"0,205",0,Oscuro
2025-09-18T23:52:28-06:00,esp32-1,0,0,1515,"2,241",12,Muy buena,255,"0,205",0,Oscuro
2025-09-18T23:53:02-06:00,esp32-1,0,0,1509,"2,255",12,Muy buena,255,"0,205",0,Oscuro
2025-09-18T23:53:37-06:00,esp32-1,0,0,1511,"2,25",12,Muy buena,250,"0,201",0,Oscuro
2025-09-18T23:54:12-06:00,esp32-1,0,0,1507,"2,26",12,Muy buena,254,"0,205",0,Oscuro
2025-09-18T23:54:46-06:00,esp32-1,0,0,1512,"2,248",12,Muy buena,251,"0,202",0,Oscuro
2025-09-18T23:55:20-06:00,esp32-1,0,0,1501,"2,274",12,Muy buena,253,"0,204",0,Oscuro
2025-09-18T23:55:54-06:00,esp32-1,0,0,1504,"2,267",12,Muy buena,250,"0,201",0,Oscuro
2025-09-18T23:56:29-06:00,esp32-1,0,0,1478,"2,33",11,Muy buena,242,"0,195",0,Oscuro
2025-09-18T23:57:04-06:00,esp32-1,0,0,1478,"2,33",11,Muy buena,241,"0,194",0,Oscuro
2025-09-18T23:57:39-06:00,esp32-1,0,0,1472,"2,345",11,Muy buena,241,"0,194",0,Oscuro
2025-09-18T23:58:14-06:00,esp32-1,0,0,1472,"2,345",11,Muy buena,240,"0,193",0,Oscuro
2025-09-18T23:58:48-06:00,esp32-1,0,0,1474,"2,34",11,Muy buena,241,"0,194",0,Oscuro
2025-09-18T23:59:22-06:00,esp32-1,0,0,1475,"2,337",11,Muy buena,240,"0,193",0,Oscuro
2025-09-18T23:59:57-06:00,esp32-1,0,0,1476,"2,335",11,Muy buena,239,"0,193",0,Oscuro
2025-09-19T00:00:31-06:00,esp32-1,0,0,1474,"2,34",11,Muy buena,241,"0,194",0,Oscuro
2025-09-19T00:01:07-06:00,esp32-1,0,0,1480,"2,325",11,Muy buena,240,"0,193",0,Oscuro
2025-09-19T00:01:41-06:00,esp32-1,0,0,1468,"2,355",11,Muy buena,239,"0,193",0,Oscuro
2025-09-19T00:02:15-06:00,esp32-1,0,0,1474,"2,34",11,Muy buena,240,"0,193",0,Oscuro
2025-09-19T00:02:50-06:00,esp32-1,0,0,1470,"2,35",11,Muy buena,240,"0,193",0,Oscuro
2025-09-19T00:03:25-06:00,esp32-1,0,0,1466,"2,36",11,Muy buena,240,"0,193",0,Oscuro
2025-09-19T00:04:00-06:00,esp32-1,0,0,1463,"2,367",11,Muy buena,240,"0,193",0,Oscuro
2025-09-19T00:04:34-06:00,esp32-1,0,0,1477,"2,332",11,Muy buena,242,"0,195",0,Oscuro
2025-09-19T00:05:08-06:00,esp32-1,0,0,1473,"2,342",11,Muy buena,241,"0,194",0,Oscuro
2025-09-19T00:05:43-06:00,esp32-1,0,0,1475,"2,337",11,Muy buena,244,"0,197",0,Oscuro
2025-09-19T00:06:17-06:00,esp32-1,0,0,1474,"2,34",11,Muy buena,241,"0,194",0,Oscuro
2025-09-19T00:06:51-06:00,esp32-1,0,0,1475,"2,337",11,Muy buena,244,"0,197",0,Oscuro
2025-09-19T00:07:26-06:00,esp32-1,0,0,1473,"2,342",11,Muy buena,244,"0,197",0,Oscuro
2025-09-19T00:08:00-06:00,esp32-1,0,0,1475,"2,337",11,Muy buena,242,"0,195",0,Oscuro
2025-09-19T00:08:34-06:00,esp32-1,0,0,1477,"2,332",11,Muy buena,242,"0,195",0,Oscuro
2025-09-19T00:09:09-06:00,esp32-1,0,0,1471,"2,347",11,Muy buena,244,"0,197",0,Oscuro
2025-09-19T00:09:44-06:00,esp32-1,0,0,1480,"2,325",11,Muy buena,243,"0,196",0,Oscuro
2025-09-19T00:10:18-06:00,esp32-1,0,0,1485,"2,313",11,Muy buena,244,"0,197",0,Oscuro
2025-09-19T00:10:54-06:00,esp32-1,0,0,1484,"2,315",11,Muy buena,245,"0,197",0,Oscuro
2025-09-19T00:11:28-06:00,esp32-1,0,0,1477,"2,332",11,Muy buena,241,"0,194",0,Oscuro
2025-09-19T00:12:03-06:00,esp32-1,0,0,1473,"2,342",11,Muy buena,248,"0,2",0,Oscuro
2025-09-19T00:12:38-06:00,esp32-1,0,0,1476,"2,335",11,Muy buena,249,"0,201",0,Oscuro
2025-09-19T00:13:12-06:00,esp32-1,0,0,1475,"2,337",11,Muy buena,247,"0,199",0,Oscuro
2025-09-19T00:13:48-06:00,esp32-1,0,0,1470,"2,35",11,Muy buena,247,"0,199",0,Oscuro
2025-09-19T00:14:22-06:00,esp32-1,0,0,1467,"2,357",11,Muy buena,249,"0,201",0,Oscuro
2025-09-19T00:14:56-06:00,esp32-1,0,0,1471,"2,347",11,Muy buena,249,"0,201",0,Oscuro
2025-09-19T00:15:31-06:00,esp32-1,0,0,1474,"2,34",11,Muy buena,247,"0,199",0,Oscuro
2025-09-19T00:16:05-06:00,esp32-1,0,0,1467,"2,357",11,Muy buena,244,"0,197",0,Oscuro
2025-09-19T00:16:39-06:00,esp32-1,0,0,1472,"2,345",11,Muy buena,242,"0,195",0,Oscuro
2025-09-19T00:17:14-06:00,esp32-1,0,0,1476,"2,335",11,Muy buena,244,"0,197",0,Oscuro
2025-09-19T00:17:49-06:00,esp32-1,0,0,1478,"2,33",11,Muy buena,241,"0,194",0,Oscuro
2025-09-19T00:18:23-06:00,esp32-1,0,0,1472,"2,345",11,Muy buena,240,"0,193",0,Oscuro
2025-09-19T00:18:58-06:00,esp32-1,0,0,1481,"2,322",11,Muy buena,242,"0,195",0,Oscuro
2025-09-19T00:19:32-06:00,esp32-1,0,0,1480,"2,325",11,Muy buena,241,"0,194",0,Oscuro
2025-09-19T00:20:06-06:00,esp32-1,0,0,1476,"2,335",11,Muy buena,241,"0,194",0,Oscuro
2025-09-19T00:20:40-06:00,esp32-1,0,0,1476,"2,335",11,Muy buena,241,"0,194",0,Oscuro
2025-09-19T00:21:15-06:00,esp32-1,0,0,1474,"2,34",11,Muy buena,241,"0,194",0,Oscuro
2025-09-19T00:21:49-06:00,esp32-1,0,0,1478,"2,33",11,Muy buena,240,"0,193",0,Oscuro
2025-09-19T00:22:23-06:00,esp32-1,0,0,1479,"2,327",11,Muy buena,240,"0,193",0,Oscuro
2025-09-19T00:22:57-06:00,esp32-1,0,0,1482,"2,32",11,Muy buena,236,"0,19",0,Oscuro
2025-09-19T00:23:32-06:00,esp32-1,0,0,1468,"2,355",11,Muy buena,236,"0,19",0,Oscuro
2025-09-19T00:24:06-06:00,esp32-1,0,0,1469,"2,352",11,Muy buena,237,"0,191",0,Oscuro
2025-09-19T00:24:40-06:00,esp32-1,0,0,1469,"2,352",11,Muy buena,236,"0,19",0,Oscuro
2025-09-19T00:25:14-06:00,esp32-1,0,0,1470,"2,35",11,Muy buena,237,"0,191",0,Oscuro
2025-09-19T00:25:49-06:00,esp32-1,0,0,1469,"2,352",11,Muy buena,238,"0,192",0,Oscuro
2025-09-19T00:26:23-06:00,esp32-1,0,0,1474,"2,34",11,Muy buena,236,"0,19",0,Oscuro
2025-09-19T00:26:58-06:00,esp32-1,0,0,1472,"2,345",11,Muy buena,237,"0,191",0,Oscuro
2025-09-19T00:27:32-06:00,esp32-1,0,0,1471,"2,347",11,Muy buena,237,"0,191",0,Oscuro
2025-09-19T00:28:06-06:00,esp32-1,0,0,1462,"2,37",11,Muy buena,236,"0,19",0,Oscuro
2025-09-19T00:28:41-06:00,esp32-1,0,0,1474,"2,34",11,Muy buena,231,"0,186",0,Oscuro
2025-09-19T00:29:17-06:00,esp32-1,0,0,1473,"2,342",11,Muy buena,230,"0,185",0,Oscuro
2025-09-19T00:29:51-06:00,esp32-1,0,0,1470,"2,35",11,Muy buena,232,"0,187",0,Oscuro
2025-09-19T00:30:25-06:00,esp32-1,0,0,1469,"2,352",11,Muy buena,234,"0,189",0,Oscuro
2025-09-19T00:31:00-06:00,esp32-1,0,0,1465,"2,362",11,Muy buena,228,"0,184",0,Oscuro
2025-09-19T00:31:34-06:00,esp32-1,0,0,1472,"2,345",11,Muy buena,230,"0,185",0,Oscuro
2025-09-19T00:32:09-06:00,esp32-1,0,0,1464,"2,365",11,Muy buena,229,"0,185",0,Oscuro
2025-09-19T00:32:44-06:00,esp32-1,0,0,1478,"2,33",11,Muy buena,227,"0,183",0,Oscuro
2025-09-19T00:33:18-06:00,esp32-1,0,0,1467,"2,357",11,Muy buena,226,"0,182",0,Oscuro
2025-09-19T00:33:52-06:00,esp32-1,0,0,1464,"2,365",11,Muy buena,225,"0,181",0,Oscuro
2025-09-19T00:34:27-06:00,esp32-1,0,0,1462,"2,37",11,Muy buena,223,"0,18",0,Oscuro
2025-09-19T00:35:01-06:00,esp32-1,0,0,1466,"2,36",11,Muy buena,224,"0,181",0,Oscuro
2025-09-19T00:35:35-06:00,esp32-1,0,0,1464,"2,365",11,Muy buena,221,"0,178",0,Oscuro
2025-09-19T00:36:09-06:00,esp32-1,0,0,1468,"2,355",11,Muy buena,220,"0,177",0,Oscuro
